Fecha,idCerveza,NombreCerveza,Precio,CantidadVendida,Ganancia
09/05/2024,7,Grind Stout,9.36,62,580.32
09/05/2024,8,Juice Shack,8.02,20,160.4
09/05/2024,9,Rocky Road,8.25,72,594
09/05/2024,10,Wingman,9.19,97,891.43
09/05/2024,11,Arcade Made,8.32,64,532.48
09/05/2024,12,Punk IPA,9.53,71,676.63
09/05/2024,13,Hazy Jane,9.78,82,801.96
09/05/2024,14,Shore Leave,8.59,90,773.1
09/05/2024,15,Simcoe Solo,8.59,20,171.8
09/05/2024,16,Lucky Break,9.52,59,561.68
10/05/2024,1,Black Heart,8.84,68,601.12
10/05/2024,2,Fools Gold,9.15,0,0
10/05/2024,3,Cold Beer B,9.77,30,293.1
10/05/2024,4,Lost Lager,8.47,86,728.42
10/05/2024,5,King Crush,8.15,31,252.65
10/05/2024,6,Wingman Tro,9.48,34,322.32
10/05/2024,7,Grind Stout,9.36,70,655.2
10/05/2024,8,Juice Shack,8.02,19,152.38
10/05/2024,9,Rocky Road,8.25,39,321.75
10/05/2024,10,Wingman,9.19,99,909.81
10/05/2024,11,Arcade Made,8.32,12,99.84
10/05/2024,12,Punk IPA,9.53,53,505.09
10/05/2024,13,Hazy Jane,9.78,49,479.22
10/05/2024,14,Shore Leave,8.59,66,566.94
10/05/2024,15,Simcoe Solo,8.59,21,180.39
10/05/2024,16,Lucky Break,9.52,7,66.64
11/05/2024,1,Black Heart,8.84,95,839.8
11/05/2024,2,Fools Gold,9.15,40,366
11/05/2024,3,Cold Beer B,9.77,61,595.97
11/05/2024,4,Lost Lager,8.47,35,296.45
11/05/2024,5,King Crush,8.15,43,350.45
11/05/2024,6,Wingman Tro,9.48,91,862.68
11/05/2024,7,Grind Stout,9.36,86,804.96
11/05/2024,8,Juice Shack,8.02,87,697.74
11/05/2024,9,Rocky Road,8.25,60,495
11/05/2024,10,Wingman,9.19,1,9.19
11/05/2024,11,Arcade Made,8.32,29,241.28
11/05/2024,12,Punk IPA,9.53,2,19.06
11/05/2024,13,Hazy Jane,9.78,60,586.8
11/05/2024,14,Shore Leave,8.59,62,532.58
11/05/2024,15,Simcoe Solo,8.59,53,455.27
11/05/2024,16,Lucky Break,9.52,29,276.08
12/05/2024,1,Black Heart,8.84,35,309.4
12/05/2024,2,Fools Gold,9.15,25,228.75
12/05/2024,3,Cold Beer B,9.77,15,146.55
12/05/2024,4,Lost Lager,8.47,68,575.96
12/05/2024,5,King Crush,8.15,66,537.9
12/05/2024,6,Wingman Tro,9.48,78,739.44
12/05/2024,7,Grind Stout,9.36,54,505.44
12/05/2024,8,Juice Shack,8.02,13,104.26
12/05/2024,9,Rocky Road,8.25,36,297
12/05/2024,10,Wingman,9.19,25,229.75
12/05/2024,11,Arcade Made,8.32,9,74.88
12/05/2024,12,Punk IPA,9.53,34,324.02
12/05/2024,13,Hazy Jane,9.78,81,792.18
12/05/2024,14,Shore Leave,8.59,88,755.92
12/05/2024,15,Simcoe Solo,8.59,66,566.94
12/05/2024,16,Lucky Break,9.52,64,609.28
13/05/2024,1,Black Heart,8.84,87,769.08
13/05/2024,2,Fools Gold,9.15,60,549
13/05/2024,3,Cold Beer B,9.77,5,48.85
13/05/2024,4,Lost Lager,8.47,85,719.95
13/05/2024,5,King Crush,8.15,43,350.45
13/05/2024,6,Wingman Tro,9.48,14,132.72
13/05/2024,7,Grind Stout,9.36,8,74.88
13/05/2024,8,Juice Shack,8.02,49,392.98
13/05/2024,9,Rocky Road,8.25,27,222.75
13/05/2024,10,Wingman,9.19,85,781.15
13/05/2024,11,Arcade Made,8.32,16,133.12
13/05/2024,12,Punk IPA,9.53,46,438.38
13/05/2024,13,Hazy Jane,9.78,39,381.42
13/05/2024,14,Shore Leave,8.59,92,790.28
13/05/2024,15,Simcoe Solo,8.59,27,231.93
13/05/2024,16,Lucky Break,9.52,21,199.92
14/05/2024,1,Black Heart,8.84,99,875.16
14/05/2024,2,Fools Gold,9.15,18,164.7
14/05/2024,3,Cold Beer B,9.77,72,703.44
14/05/2024,4,Lost Lager,8.47,31,262.57
14/05/2024,5,King Crush,8.15,28,228.2
14/05/2024,6,Wingman Tro,9.48,27,255.96
14/05/2024,7,Grind Stout,9.36,3,28.08
14/05/2024,8,Juice Shack,8.02,84,673.68
14/05/2024,9,Rocky Road,8.25,17,140.25
14/05/2024,10,Wingman,9.19,49,450.31
14/05/2024,11,Arcade Made,8.32,86,715.52
14/05/2024,12,Punk IPA,9.53,12,114.36
14/05/2024,13,Hazy Jane,9.78,81,792.18
14/05/2024,14,Shore Leave,8.59,62,532.58
14/05/2024,15,Simcoe Solo,8.59,53,455.27
14/05/2024,16,Lucky Break,9.52,55,523.6
15/05/2024,1,Black Heart,8.84,22,194.48
15/05/2024,2,Fools Gold,9.15,84,768.6
15/05/2024,3,Cold Beer B,9.77,64,625.28
15/05/2024,4,Lost Lager,8.47,98,830.06
15/05/2024,5,King Crush,8.15,35,285.25
15/05/2024,6,Wingman Tro,9.48,55,521.4
15/05/2024,7,Grind Stout,9.36,11,102.96
15/05/2024,8,Juice Shack,8.02,89,713.78
15/05/2024,9,Rocky Road,8.25,14,115.5
15/05/2024,10,Wingman,9.19,78,716.82
15/05/2024,11,Arcade Made,8.32,5,41.6
15/05/2024,12,Punk IPA,9.53,14,133.42
15/05/2024,13,Hazy Jane,9.78,52,508.56
15/05/2024,14,Shore Leave,8.59,65,558.35
15/05/2024,15,Simcoe Solo,8.59,13,111.67
15/05/2024,16,Lucky Break,9.52,18,171.36
16/05/2024,1,Black Heart,8.84,99,875.16
16/05/2024,2,Fools Gold,9.15,20,183
16/05/2024,3,Cold Beer B,9.77,70,683.9
16/05/2024,4,Lost Lager,8.47,89,753.83
16/05/2024,5,King Crush,8.15,48,391.2
16/05/2024,6,Wingman Tro,9.48,13,123.24
16/05/2024,7,Grind Stout,9.36,82,767.52
16/05/2024,8,Juice Shack,8.02,17,136.34
16/05/2024,9,Rocky Road,8.25,49,404.25
16/05/2024,10,Wingman,9.19,58,533.02
16/05/2024,11,Arcade Made,8.32,54,449.28
16/05/2024,12,Punk IPA,9.53,20,190.6
16/05/2024,13,Hazy Jane,9.78,6,58.68
16/05/2024,14,Shore Leave,8.59,86,738.74
16/05/2024,15,Simcoe Solo,8.59,52,446.68
16/05/2024,16,Lucky Break,9.52,69,656.88
17/05/2024,1,Black Heart,8.84,62,548.08
17/05/2024,2,Fools Gold,9.15,33,301.95
17/05/2024,3,Cold Beer B,9.77,69,674.13
17/05/2024,4,Lost Lager,8.47,57,482.79
17/05/2024,5,King Crush,8.15,32,260.8
17/05/2024,6,Wingman Tro,9.48,47,445.56
17/05/2024,7,Grind Stout,9.36,23,215.28
17/05/2024,8,Juice Shack,8.02,43,344.86
17/05/2024,9,Rocky Road,8.25,98,808.5
17/05/2024,10,Wingman,9.19,12,110.28
17/05/2024,11,Arcade Made,8.32,45,374.4
17/05/2024,12,Punk IPA,9.53,56,533.68
17/05/2024,13,Hazy Jane,9.78,27,264.06
17/05/2024,14,Shore Leave,8.59,48,412.32
17/05/2024,15,Simcoe Solo,8.59,2,17.18
17/05/2024,16,Lucky Break,9.52,41,390.32
18/05/2024,1,Black Heart,8.84,86,760.24
18/05/2024,2,Fools Gold,9.15,39,356.85
18/05/2024,3,Cold Beer B,9.77,50,488.5
18/05/2024,4,Lost Lager,8.47,20,169.4
18/05/2024,5,King Crush,8.15,26,211.9
18/05/2024,6,Wingman Tro,9.48,89,843.72
18/05/2024,7,Grind Stout,9.36,69,645.84
18/05/2024,8,Juice Shack,8.02,43,344.86
18/05/2024,9,Rocky Road,8.25,99,816.75
18/05/2024,10,Wingman,9.19,33,303.27
18/05/2024,11,Arcade Made,8.32,25,208
18/05/2024,12,Punk IPA,9.53,86,819.58
18/05/2024,13,Hazy Jane,9.78,6,58.68
18/05/2024,14,Shore Leave,8.59,4,34.36
18/05/2024,15,Simcoe Solo,8.59,78,670.02
18/05/2024,16,Lucky Break,9.52,8,76.16
19/05/2024,1,Black Heart,8.84,42,371.28
19/05/2024,2,Fools Gold,9.15,28,256.2
19/05/2024,3,Cold Beer B,9.77,21,205.17
19/05/2024,4,Lost Lager,8.47,31,262.57
19/05/2024,5,King Crush,8.15,13,105.95
19/05/2024,6,Wingman Tro,9.48,84,796.32
19/05/2024,7,Grind Stout,9.36,40,374.4
19/05/2024,8,Juice Shack,8.02,9,72.18
19/05/2024,9,Rocky Road,8.25,43,354.75
19/05/2024,10,Wingman,9.19,74,680.06
19/05/2024,11,Arcade Made,8.32,89,740.48
19/05/2024,12,Punk IPA,9.53,25,238.25
19/05/2024,13,Hazy Jane,9.78,54,528.12
19/05/2024,14,Shore Leave,8.59,85,730.15
19/05/2024,15,Simcoe Solo,8.59,82,704.38
19/05/2024,16,Lucky Break,9.52,7,66.64
20/05/2024,1,Black Heart,8.84,88,777.92
20/05/2024,2,Fools Gold,9.15,99,905.85
20/05/2024,3,Cold Beer B,9.77,85,830.45
20/05/2024,4,Lost Lager,8.47,81,686.07
20/05/2024,5,King Crush,8.15,66,537.9
20/05/2024,6,Wingman Tro,9.48,97,919.56
20/05/2024,7,Grind Stout,9.36,17,159.12
20/05/2024,8,Juice Shack,8.02,9,72.18
20/05/2024,9,Rocky Road,8.25,59,486.75
20/05/2024,10,Wingman,9.19,44,404.36
20/05/2024,11,Arcade Made,8.32,100,832
20/05/2024,12,Punk IPA,9.53,80,762.4
20/05/2024,13,Hazy Jane,9.78,5,48.9
20/05/2024,14,Shore Leave,8.59,84,721.56
20/05/2024,15,Simcoe Solo,8.59,72,618.48
20/05/2024,16,Lucky Break,9.52,13,123.76
21/05/2024,1,Black Heart,8.84,59,521.56
21/05/2024,2,Fools Gold,9.15,40,366
21/05/2024,3,Cold Beer B,9.77,14,136.78
21/05/2024,4,Lost Lager,8.47,85,719.95
21/05/2024,5,King Crush,8.15,36,293.4
21/05/2024,6,Wingman Tro,9.48,32,303.36
21/05/2024,7,Grind Stout,9.36,97,907.92
21/05/2024,8,Juice Shack,8.02,47,376.94
21/05/2024,9,Rocky Road,8.25,15,123.75
21/05/2024,10,Wingman,9.19,35,321.65
21/05/2024,11,Arcade Made,8.32,28,232.96
21/05/2024,12,Punk IPA,9.53,88,838.64
21/05/2024,13,Hazy Jane,9.78,69,674.82
21/05/2024,14,Shore Leave,8.59,50,429.5
21/05/2024,15,Simcoe Solo,8.59,56,481.04
21/05/2024,16,Lucky Break,9.52,26,247.52
22/05/2024,1,Black Heart,8.84,62,548.08
22/05/2024,2,Fools Gold,9.15,85,777.75
22/05/2024,3,Cold Beer B,9.77,8,78.16
22/05/2024,4,Lost Lager,8.47,91,770.77
22/05/2024,5,King Crush,8.15,3,24.45
22/05/2024,6,Wingman Tro,9.48,10,94.8
22/05/2024,7,Grind Stout,9.36,51,477.36
22/05/2024,8,Juice Shack,8.02,15,120.3
22/05/2024,9,Rocky Road,8.25,99,816.75
22/05/2024,10,Wingman,9.19,16,147.04
22/05/2024,11,Arcade Made,8.32,53,440.96
22/05/2024,12,Punk IPA,9.53,82,781.46
22/05/2024,13,Hazy Jane,9.78,12,117.36
22/05/2024,14,Shore Leave,8.59,52,446.68
22/05/2024,15,Simcoe Solo,8.59,71,609.89
22/05/2024,16,Lucky Break,9.52,44,418.88
23/05/2024,1,Black Heart,8.84,35,309.4
23/05/2024,2,Fools Gold,9.15,55,503.25
23/05/2024,3,Cold Beer B,9.77,34,332.18
23/05/2024,4,Lost Lager,8.47,82,694.54
23/05/2024,5,King Crush,8.15,67,546.05
23/05/2024,6,Wingman Tro,9.48,75,711
23/05/2024,7,Grind Stout,9.36,90,842.4
23/05/2024,8,Juice Shack,8.02,2,16.04
23/05/2024,9,Rocky Road,8.25,60,495
23/05/2024,10,Wingman,9.19,79,726.01
23/05/2024,11,Arcade Made,8.32,68,565.76
23/05/2024,12,Punk IPA,9.53,68,648.04
23/05/2024,13,Hazy Jane,9.78,1,9.78
23/05/2024,14,Shore Leave,8.59,82,704.38
23/05/2024,15,Simcoe Solo,8.59,85,730.15
23/05/2024,16,Lucky Break,9.52,19,180.88
24/05/2024,1,Black Heart,8.84,12,106.08
24/05/2024,2,Fools Gold,9.15,23,210.45
24/05/2024,3,Cold Beer B,9.77,82,801.14
24/05/2024,4,Lost Lager,8.47,82,694.54
24/05/2024,5,King Crush,8.15,25,203.75
24/05/2024,6,Wingman Tro,9.48,4,37.92
24/05/2024,7,Grind Stout,9.36,40,374.4
24/05/2024,8,Juice Shack,8.02,99,793.98
24/05/2024,9,Rocky Road,8.25,70,577.5
24/05/2024,10,Wingman,9.19,31,284.89
24/05/2024,11,Arcade Made,8.32,53,440.96
24/05/2024,12,Punk IPA,9.53,54,514.62
24/05/2024,13,Hazy Jane,9.78,68,665.04
24/05/2024,14,Shore Leave,8.59,98,841.82
24/05/2024,15,Simcoe Solo,8.59,94,807.46
24/05/2024,16,Lucky Break,9.52,53,504.56
25/05/2024,1,Black Heart,8.84,46,406.64
25/05/2024,2,Fools Gold,9.15,58,530.7
25/05/2024,3,Cold Beer B,9.77,94,918.38
25/05/2024,4,Lost Lager,8.47,79,669.13
25/05/2024,5,King Crush,8.15,53,431.95
25/05/2024,6,Wingman Tro,9.48,17,161.16
25/05/2024,7,Grind Stout,9.36,64,599.04
25/05/2024,8,Juice Shack,8.02,53,425.06
25/05/2024,9,Rocky Road,8.25,45,371.25
25/05/2024,10,Wingman,9.19,77,707.63
25/05/2024,11,Arcade Made,8.32,88,732.16
25/05/2024,12,Punk IPA,9.53,54,514.62
25/05/2024,13,Hazy Jane,9.78,28,273.84
25/05/2024,14,Shore Leave,8.59,100,859
25/05/2024,15,Simcoe Solo,8.59,95,816.05
25/05/2024,16,Lucky Break,9.52,18,171.36
26/05/2024,1,Black Heart,8.84,57,503.88
26/05/2024,2,Fools Gold,9.15,56,512.4
26/05/2024,3,Cold Beer B,9.77,79,771.83
26/05/2024,4,Lost Lager,8.47,89,753.83
26/05/2024,5,King Crush,8.15,98,798.7
26/05/2024,6,Wingman Tro,9.48,44,417.12
26/05/2024,7,Grind Stout,9.36,21,196.56
26/05/2024,8,Juice Shack,8.02,72,577.44
26/05/2024,9,Rocky Road,8.25,87,717.75
26/05/2024,10,Wingman,9.19,56,514.64
26/05/2024,11,Arcade Made,8.32,84,698.88
26/05/2024,12,Punk IPA,9.53,95,905.35
26/05/2024,13,Hazy Jane,9.78,93,909.54
26/05/2024,14,Shore Leave,8.59,90,773.1
26/05/2024,15,Simcoe Solo,8.59,11,94.49
26/05/2024,16,Lucky Break,9.52,0,0
27/05/2024,1,Black Heart,8.84,39,344.76
27/05/2024,2,Fools Gold,9.15,65,594.75
27/05/2024,3,Cold Beer B,9.77,49,478.73
27/05/2024,4,Lost Lager,8.47,57,482.79
27/05/2024,5,King Crush,8.15,45,366.75
27/05/2024,6,Wingman Tro,9.48,10,94.8
27/05/2024,7,Grind Stout,9.36,22,205.92
27/05/2024,8,Juice Shack,8.02,80,641.6
27/05/2024,9,Rocky Road,8.25,14,115.5
27/05/2024,10,Wingman,9.19,13,119.47
27/05/2024,11,Arcade Made,8.32,44,366.08
27/05/2024,12,Punk IPA,9.53,34,324.02
27/05/2024,13,Hazy Jane,9.78,71,694.38
27/05/2024,14,Shore Leave,8.59,56,481.04
27/05/2024,15,Simcoe Solo,8.59,19,163.21
27/05/2024,16,Lucky Break,9.52,50,476
28/05/2024,1,Black Heart,8.84,96,848.64
28/05/2024,2,Fools Gold,9.15,18,164.7
28/05/2024,3,Cold Beer B,9.77,99,967.23
28/05/2024,4,Lost Lager,8.47,21,177.87
28/05/2024,5,King Crush,8.15,20,163
28/05/2024,6,Wingman Tro,9.48,86,815.28
28/05/2024,7,Grind Stout,9.36,42,393.12
28/05/2024,8,Juice Shack,8.02,1,8.02
28/05/2024,9,Rocky Road,8.25,57,470.25
28/05/2024,10,Wingman,9.19,88,808.72
28/05/2024,11,Arcade Made,8.32,64,532.48
28/05/2024,12,Punk IPA,9.53,99,943.47
28/05/2024,13,Hazy Jane,9.78,99,968.22
28/05/2024,14,Shore Leave,8.59,2,17.18
28/05/2024,15,Simcoe Solo,8.59,44,377.96
28/05/2024,16,Lucky Break,9.52,19,180.88
29/05/2024,1,Black Heart,8.84,38,335.92
29/05/2024,2,Fools Gold,9.15,48,439.2
29/05/2024,3,Cold Beer B,9.77,31,302.87
29/05/2024,4,Lost Lager,8.47,48,406.56
29/05/2024,5,King Crush,8.15,70,570.5
29/05/2024,6,Wingman Tro,9.48,5,47.4
29/05/2024,7,Grind Stout,9.36,19,177.84
29/05/2024,8,Juice Shack,8.02,84,673.68
29/05/2024,9,Rocky Road,8.25,84,693
29/05/2024,10,Wingman,9.19,12,110.28
29/05/2024,11,Arcade Made,8.32,39,324.48
29/05/2024,12,Punk IPA,9.53,93,886.29
29/05/2024,13,Hazy Jane,9.78,53,518.34
29/05/2024,14,Shore Leave,8.59,62,532.58
29/05/2024,15,Simcoe Solo,8.59,57,489.63
29/05/2024,16,Lucky Break,9.52,62,590.24
30/05/2024,1,Black Heart,8.84,64,565.76
30/05/2024,2,Fools Gold,9.15,54,494.1
30/05/2024,3,Cold Beer B,9.77,7,68.39
30/05/2024,4,Lost Lager,8.47,67,567.49
30/05/2024,5,King Crush,8.15,40,326
30/05/2024,6,Wingman Tro,9.48,54,511.92
30/05/2024,7,Grind Stout,9.36,46,430.56
30/05/2024,8,Juice Shack,8.02,27,216.54
30/05/2024,9,Rocky Road,8.25,9,74.25
30/05/2024,10,Wingman,9.19,83,762.77
30/05/2024,11,Arcade Made,8.32,83,690.56
30/05/2024,12,Punk IPA,9.53,18,171.54
30/05/2024,13,Hazy Jane,9.78,53,518.34
30/05/2024,14,Shore Leave,8.59,4,34.36
30/05/2024,15,Simcoe Solo,8.59,47,403.73
30/05/2024,16,Lucky Break,9.52,17,161.84
31/05/2024,1,Black Heart,8.84,85,751.4
31/05/2024,2,Fools Gold,9.15,39,356.85
31/05/2024,3,Cold Beer B,9.77,10,97.7
31/05/2024,4,Lost Lager,8.47,26,220.22
31/05/2024,5,King Crush,8.15,55,448.25
31/05/2024,6,Wingman Tro,9.48,44,417.12
31/05/2024,7,Grind Stout,9.36,14,131.04
31/05/2024,8,Juice Shack,8.02,24,192.48
31/05/2024,9,Rocky Road,8.25,61,503.25
31/05/2024,10,Wingman,9.19,99,909.81
31/05/2024,11,Arcade Made,8.32,62,515.84
31/05/2024,12,Punk IPA,9.53,6,57.18
31/05/2024,13,Hazy Jane,9.78,20,195.6
31/05/2024,14,Shore Leave,8.59,13,111.67
31/05/2024,15,Simcoe Solo,8.59,70,601.3
31/05/2024,16,Lucky Break,9.52,33,314.16
01/06/2024,1,Black Heart,8.84,15,132.6
01/06/2024,2,Fools Gold,9.15,25,228.75
01/06/2024,3,Cold Beer B,9.77,74,722.98
01/06/2024,4,Lost Lager,8.47,5,42.35
01/06/2024,5,King Crush,8.15,97,790.55
01/06/2024,6,Wingman Tro,9.48,3,28.44
01/06/2024,7,Grind Stout,9.36,31,290.16
01/06/2024,8,Juice Shack,8.02,88,705.76
01/06/2024,9,Rocky Road,8.25,10,82.5
01/06/2024,10,Wingman,9.19,87,799.53
01/06/2024,11,Arcade Made,8.32,36,299.52
01/06/2024,12,Punk IPA,9.53,91,867.23
01/06/2024,13,Hazy Jane,9.78,98,958.44
01/06/2024,14,Shore Leave,8.59,80,687.2
01/06/2024,15,Simcoe Solo,8.59,39,335.01
01/06/2024,16,Lucky Break,9.52,34,323.68
02/06/2024,1,Black Heart,8.84,92,813.28
02/06/2024,2,Fools Gold,9.15,83,759.45
02/06/2024,3,Cold Beer B,9.77,37,361.49
02/06/2024,4,Lost Lager,8.47,79,669.13
02/06/2024,5,King Crush,8.15,46,374.9
02/06/2024,6,Wingman Tro,9.48,87,824.76
02/06/2024,7,Grind Stout,9.36,4,37.44
02/06/2024,8,Juice Shack,8.02,46,368.92
02/06/2024,9,Rocky Road,8.25,77,635.25
02/06/2024,10,Wingman,9.19,14,128.66
02/06/2024,11,Arcade Made,8.32,6,49.92
02/06/2024,12,Punk IPA,9.53,61,581.33
02/06/2024,13,Hazy Jane,9.78,74,723.72
02/06/2024,14,Shore Leave,8.59,64,549.76
02/06/2024,15,Simcoe Solo,8.59,18,154.62
02/06/2024,16,Lucky Break,9.52,39,371.28
03/06/2024,1,Black Heart,8.84,15,132.6
03/06/2024,2,Fools Gold,9.15,5,45.75
03/06/2024,3,Cold Beer B,9.77,44,429.88
03/06/2024,4,Lost Lager,8.47,74,626.78
03/06/2024,5,King Crush,8.15,25,203.75
03/06/2024,6,Wingman Tro,9.48,4,37.92
03/06/2024,7,Grind Stout,9.36,37,346.32
03/06/2024,8,Juice Shack,8.02,67,537.34
03/06/2024,9,Rocky Road,8.25,79,651.75
03/06/2024,10,Wingman,9.19,17,156.23
03/06/2024,11,Arcade Made,8.32,68,565.76
03/06/2024,12,Punk IPA,9.53,22,209.66
03/06/2024,13,Hazy Jane,9.78,100,978
03/06/2024,14,Shore Leave,8.59,32,274.88
03/06/2024,15,Simcoe Solo,8.59,64,549.76
03/06/2024,16,Lucky Break,9.52,47,447.44
04/06/2024,1,Black Heart,8.84,12,106.08
04/06/2024,2,Fools Gold,9.15,10,91.5
04/06/2024,3,Cold Beer B,9.77,31,302.87
04/06/2024,4,Lost Lager,8.47,56,474.32
04/06/2024,5,King Crush,8.15,51,415.65
04/06/2024,6,Wingman Tro,9.48,42,398.16
04/06/2024,7,Grind Stout,9.36,29,271.44
04/06/2024,8,Juice Shack,8.02,48,384.96
04/06/2024,9,Rocky Road,8.25,36,297
04/06/2024,10,Wingman,9.19,97,891.43
04/06/2024,11,Arcade Made,8.32,76,632.32
04/06/2024,12,Punk IPA,9.53,80,762.4
04/06/2024,13,Hazy Jane,9.78,30,293.4
04/06/2024,14,Shore Leave,8.59,59,506.81
04/06/2024,15,Simcoe Solo,8.59,21,180.39
04/06/2024,16,Lucky Break,9.52,71,675.92
05/06/2024,1,Black Heart,8.84,24,212.16
05/06/2024,2,Fools Gold,9.15,88,805.2
05/06/2024,3,Cold Beer B,9.77,92,898.84
05/06/2024,4,Lost Lager,8.47,95,804.65
05/06/2024,5,King Crush,8.15,91,741.65
05/06/2024,6,Wingman Tro,9.48,98,929.04
05/06/2024,7,Grind Stout,9.36,81,758.16
05/06/2024,8,Juice Shack,8.02,56,449.12
05/06/2024,9,Rocky Road,8.25,62,511.5
05/06/2024,10,Wingman,9.19,0,0
05/06/2024,11,Arcade Made,8.32,81,673.92
05/06/2024,12,Punk IPA,9.53,96,914.88
05/06/2024,13,Hazy Jane,9.78,53,518.34
05/06/2024,14,Shore Leave,8.59,61,523.99
05/06/2024,15,Simcoe Solo,8.59,60,515.4
05/06/2024,16,Lucky Break,9.52,76,723.52
06/06/2024,1,Black Heart,8.84,49,433.16
06/06/2024,2,Fools Gold,9.15,60,549
06/06/2024,3,Cold Beer B,9.77,37,361.49
06/06/2024,4,Lost Lager,8.47,73,618.31
06/06/2024,5,King Crush,8.15,78,635.7
06/06/2024,6,Wingman Tro,9.48,32,303.36
06/06/2024,7,Grind Stout,9.36,84,786.24
06/06/2024,8,Juice Shack,8.02,2,16.04
06/06/2024,9,Rocky Road,8.25,40,330
06/06/2024,10,Wingman,9.19,85,781.15
06/06/2024,11,Arcade Made,8.32,31,257.92
06/06/2024,12,Punk IPA,9.53,87,829.11
06/06/2024,13,Hazy Jane,9.78,42,410.76
06/06/2024,14,Shore Leave,8.59,58,498.22
06/06/2024,15,Simcoe Solo,8.59,10,85.9
06/06/2024,16,Lucky Break,9.52,56,533.12
07/06/2024,1,Black Heart,8.84,7,61.88
07/06/2024,2,Fools Gold,9.15,20,183
07/06/2024,3,Cold Beer B,9.77,14,136.78
07/06/2024,4,Lost Lager,8.47,97,821.59
07/06/2024,5,King Crush,8.15,30,244.5
07/06/2024,6,Wingman Tro,9.48,82,777.36
07/06/2024,7,Grind Stout,9.36,51,477.36
07/06/2024,8,Juice Shack,8.02,94,753.88
07/06/2024,9,Rocky Road,8.25,52,429
07/06/2024,10,Wingman,9.19,32,294.08
07/06/2024,11,Arcade Made,8.32,37,307.84
07/06/2024,12,Punk IPA,9.53,41,390.73
07/06/2024,13,Hazy Jane,9.78,88,860.64
07/06/2024,14,Shore Leave,8.59,69,592.71
07/06/2024,15,Simcoe Solo,8.59,86,738.74
07/06/2024,16,Lucky Break,9.52,29,276.08
08/06/2024,1,Black Heart,8.84,41,362.44
08/06/2024,2,Fools Gold,9.15,74,677.1
08/06/2024,3,Cold Beer B,9.77,27,263.79
08/06/2024,4,Lost Lager,8.47,6,50.82
08/06/2024,5,King Crush,8.15,29,236.35
08/06/2024,6,Wingman Tro,9.48,96,910.08
08/06/2024,7,Grind Stout,9.36,47,439.92
08/06/2024,8,Juice Shack,8.02,65,521.3
08/06/2024,9,Rocky Road,8.25,14,115.5
08/06/2024,10,Wingman,9.19,16,147.04
08/06/2024,11,Arcade Made,8.32,8,66.56
08/06/2024,12,Punk IPA,9.53,75,714.75
08/06/2024,13,Hazy Jane,9.78,33,322.74
08/06/2024,14,Shore Leave,8.59,64,549.76
08/06/2024,15,Simcoe Solo,8.59,77,661.43
08/06/2024,16,Lucky Break,9.52,20,190.4
09/06/2024,1,Black Heart,8.84,94,830.96
09/06/2024,2,Fools Gold,9.15,66,603.9
09/06/2024,3,Cold Beer B,9.77,17,166.09
09/06/2024,4,Lost Lager,8.47,55,465.85
09/06/2024,5,King Crush,8.15,64,521.6
09/06/2024,6,Wingman Tro,9.48,95,900.6
09/06/2024,7,Grind Stout,9.36,80,748.8
09/06/2024,8,Juice Shack,8.02,88,705.76
09/06/2024,9,Rocky Road,8.25,47,387.75
09/06/2024,10,Wingman,9.19,96,882.24
09/06/2024,11,Arcade Made,8.32,74,615.68
09/06/2024,12,Punk IPA,9.53,73,695.69
09/06/2024,13,Hazy Jane,9.78,85,831.3
09/06/2024,14,Shore Leave,8.59,77,661.43
09/06/2024,15,Simcoe Solo,8.59,80,687.2
09/06/2024,16,Lucky Break,9.52,51,485.52
10/06/2024,1,Black Heart,8.84,8,70.72
10/06/2024,2,Fools Gold,9.15,83,759.45
10/06/2024,3,Cold Beer B,9.77,41,400.57
10/06/2024,4,Lost Lager,8.47,10,84.7
10/06/2024,5,King Crush,8.15,71,578.65
10/06/2024,6,Wingman Tro,9.48,78,739.44
10/06/2024,7,Grind Stout,9.36,56,524.16
10/06/2024,8,Juice Shack,8.02,19,152.38
10/06/2024,9,Rocky Road,8.25,96,792
10/06/2024,10,Wingman,9.19,79,726.01
10/06/2024,11,Arcade Made,8.32,13,108.16
10/06/2024,12,Punk IPA,9.53,2,19.06
10/06/2024,13,Hazy Jane,9.78,36,352.08
10/06/2024,14,Shore Leave,8.59,8,68.72
10/06/2024,15,Simcoe Solo,8.59,34,292.06
10/06/2024,16,Lucky Break,9.52,11,104.72
11/06/2024,1,Black Heart,8.84,89,786.76
11/06/2024,2,Fools Gold,9.15,89,814.35
11/06/2024,3,Cold Beer B,9.77,30,293.1
11/06/2024,4,Lost Lager,8.47,2,16.94
11/06/2024,5,King Crush,8.15,22,179.3
11/06/2024,6,Wingman Tro,9.48,51,483.48
11/06/2024,7,Grind Stout,9.36,88,823.68
11/06/2024,8,Juice Shack,8.02,77,617.54
11/06/2024,9,Rocky Road,8.25,7,57.75
11/06/2024,10,Wingman,9.19,78,716.82
11/06/2024,11,Arcade Made,8.32,65,540.8
11/06/2024,12,Punk IPA,9.53,78,743.34
11/06/2024,13,Hazy Jane,9.78,78,762.84
11/06/2024,14,Shore Leave,8.59,33,283.47
11/06/2024,15,Simcoe Solo,8.59,58,498.22
11/06/2024,16,Lucky Break,9.52,37,352.24
12/06/2024,1,Black Heart,8.84,67,592.28
